# Data-center restriction & condition actions — snapshot 2026-08-15. License CC-BY-4.0. Includes data from Moratorium Nation (ALEA Institute, https://mjbommar.github.io/moratorium-data-2026/, CC-BY-4.0) and datacentertracker.org (CC BY 4.0). Documented actions, not a census.
id,dataset,level,state,state_fips,jurisdiction,jurisdiction_type,action_type,class,status,date,mw_threshold,lat,lon,geocode,county_fips,county_name,county_wide,summary,source_name,source_url,note
dct-reno-nv-2025-02-05,datacentertracker,local,NV,32,Reno (Moratorium Rejection),municipality,moratorium,restriction,enacted,2025-02-05,,39.53,-119.814,source_dataset,32031,Washoe County,False,"Reno Planning Commission voted 4-2 in February 2025 to recommend a temporary moratorium on new data center permits, citing concerns about energy use, water consumption, and the city's lack of data center policies. The City Council rejected… (datacentertracker.org)",datacentertracker.org,https://thisisreno.com/2025/02/reno-planning-commission-data-center-moratorium/,
dct-reno-oppidan-nv-2025-01,datacentertracker,local,NV,32,Reno (Stead),municipality,zoning_exclusion,restriction,enacted,2025-03-12,,39.6662,-119.8813,source_dataset,32031,Washoe County,False,"Oppidan proposed a 5MW data center on a 7-acre site in the Stead area of Reno, Nevada,. The Sierra Club Toiyabe Chapter raised environmental, grid, and water concerns. Despite opposition, the project was approved, with community advocates… (datacentertracker.org)",datacentertracker.org,https://www.datacenterdynamics.com/en/news/oppidan-gains-approval-for-5mw-data-center-in-reno-nevada/,
dct-reno-cold-springs-nv-2025-05-21,datacentertracker,local,NV,32,Reno (StoneGate Rezoning),municipality,zoning_exclusion,restriction,enacted,2025-05-21,,39.624,-119.95,source_dataset,32031,Washoe County,False,"StoneGate proposed converting 1,767 acres in Reno's Cold Springs area approved for ~5,000 homes into industrial/data center use, reducing housing to ~1,350 units. The Planning Commission rejected the rezoning, but the City Council approved… (datacentertracker.org)",datacentertracker.org,https://www.nbcnews.com/news/us-news/reno-nevada-data-centers-water-drought-rcna235966,
dct-reno-nv-text-amendment-data-center-2026-04-22,datacentertracker,local,NV,32,Reno (Title 18 text amendment),municipality,zoning_exclusion,restriction,enacted,2026-04-22,,39.5296,-119.8138,source_dataset,32031,Washoe County,False,"On Earth Day (April 22, 2026), the Reno City Council voted unanimously to initiate a text amendment to Title 18 of the Annexation and Land Development Code to revise data center regulations addressing definitions, siting, noise, water use… (datacentertracker.org)",datacentertracker.org,https://www.kunr.org/local-stories/2026-04-23/reno-city-council-takes-first-step-toward-changing-data-center-development-rules,
nv-reno-2026,moratorium_nation,local,NV,32,Reno (city),municipality,moratorium,restriction,in_force,2026-06-01,,39.52618,-119.81266,source_dataset,32031,Washoe County,False,"Data-center moratorium running to a set end date, adopted 2026-06-01, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-reno-nv-moratorium-extension-2026-06-01,datacentertracker,local,NV,32,"Reno (data center moratorium extended into 2027), NV",municipality,moratorium,restriction,enacted,2026-06-01,,39.5296,-119.8138,source_dataset,32031,Washoe County,False,"On June 1, 2026, the Reno City Council voted 6-1 to extend its data center moratorium into 2027 — described as the first such extension in Nevada — while the city continues work on a Title 18 text amendment revising data center… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-yerington-lyon-county-nv-2025-08-01,datacentertracker,local,NV,32,Yerington (Lyon County),county,zoning_exclusion,restriction,enacted,2025-12-04,,38.9855,-119.1627,source_dataset,32019,Lyon County,True,"Copia Power Devco LLC (backed by Carlyle) received 4-1 approval from Lyon County commissioners for a Master Plan Amendment to build the Monarch Data Center - 4.6 million sq ft across 14 buildings on 505 acres in Mason Valley, Yerington.… (datacentertracker.org)",datacentertracker.org,https://www.change.org/p/stop-the-monarch-data-center-in-yerington-nevada,
ny-town-of-brookhaven-2026,moratorium_nation,local,NY,36,Brookhaven (town),municipality,moratorium,restriction,in_force,2026-07-16,,40.77927,-72.91538,source_dataset,36103,Suffolk County,False,"545-day data-center moratorium, adopted 2026-07-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-town-of-clifton-park-2026,moratorium_nation,local,NY,36,Clifton Park (town),municipality,moratorium,restriction,in_force,2026-07-07,,42.86304,-73.77476,source_dataset,36091,Saratoga County,False,"365-day data-center moratorium, adopted 2026-07-07, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-dryden-2024,moratorium_nation,local,NY,36,Dryden (Tompkins County) (town),municipality,moratorium,restriction,replaced,2024-07-31,,42.49062,-76.29767,source_dataset,36109,Tompkins County,False,"540-day data-center moratorium, adopted 2024-07-31, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-town-of-east-fishkill-2026,moratorium_nation,local,NY,36,East Fishkill (town),municipality,moratorium,restriction,in_force,2026-06-25,,41.55333,-73.79562,source_dataset,36027,Dutchess County,False,"Data-center moratorium running to a set end date, adopted 2026-06-25, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-town-of-highland-2026,moratorium_nation,local,NY,36,Highland (town),municipality,moratorium,restriction,in_force,2026-06,,41.52972,-74.89722,source_dataset,36105,Sullivan County,False,"365-day data-center moratorium, adopted 2026-06, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-lansing-2025,moratorium_nation,local,NY,36,"Lansing (Tompkins County) - proposed, not enacted (town)",municipality,moratorium,restriction,expired,,,42.48514,-76.48562,source_dataset,36109,Tompkins County,False,"365-day data-center moratorium, since rescinded (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-lewiston-2026,moratorium_nation,local,NY,36,"Lewiston (Niagara County) - proposed, public hearing held (town)",municipality,moratorium,restriction,in_force,,,43.17256,-79.03588,source_dataset,36063,Niagara County,False,"548-day data-center moratorium, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-lysander-ny-2026-05-07,datacentertracker,local,NY,36,Lysander,municipality,moratorium,restriction,enacted,2026-05-07,,43.1862,-76.2941,source_dataset,36067,Onondaga County,False,The Town of Lysander (Onondaga County) approved a 6-month data center moratorium (through approximately November 6) after residents spoke nearly unanimously against a project proposal. (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
ny-lysander-2026,moratorium_nation,local,NY,36,Lysander (Onondaga County) - drafting authorized (town),municipality,moratorium,restriction,pending,,,43.20646,-76.4591,source_dataset,36067,Onondaga County,False,"Data-center moratorium, adoption pending or unconfirmed (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-manlius-2026,moratorium_nation,local,NY,36,Manlius (town),municipality,moratorium,restriction,in_force,2026-07-09,,43.00201,-75.97686,source_dataset,36067,Onondaga County,False,"365-day data-center moratorium, adopted 2026-07-09, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-nassau-county-ny-2025-04-01,datacentertracker,local,NY,36,Nassau County,county,moratorium,restriction,in_force,2025-04-01,,40.727,-73.59,source_dataset,36059,Nassau County,True,Nassau County towns imposed moratoriums on battery energy storage systems (BESS). Jupiter Power (owned by BlackRock) cancelled its contract for the proposed 275 MW Oyster Shore Energy Storage facility in Glenwood Landing in May 2025. Town… (datacentertracker.org),datacentertracker.org,https://abc7ny.com/post/nassau-county-officials-do-not-want-lithium-ion-battery-storage-facilities-long-island/16186659/,
dct-north-tonawanda-ny-2024-07-01,datacentertracker,local,NY,36,North Tonawanda,municipality,moratorium,restriction,enacted,2026-06-16,,43.0387,-78.8642,source_dataset,36063,Niagara County,False,"North Tonawanda Common Council unanimously approved a two-year moratorium on all new crypto mining and data center developments in July 2024, expiring July 2026. The ban covers new operations and prevents Digihost from expanding at the… (datacentertracker.org)",datacentertracker.org,https://www.govtech.com/policy/north-tonawanda-n-y-bans-new-crypto-mining-for-2-years,
dct-oneonta-ny-moratorium-2026-02,datacentertracker,local,NY,36,Oneonta,municipality,moratorium,restriction,enacted,2026-03-12,,42.4534,-75.0635,source_dataset,36077,Otsego County,False,"The Oneonta, New York, Town Board passed a 12-month moratorium on AI data centers in March 2026 after residents presented more than 700 signatures, prompted by Eco-Yotta Inc.'s plans to rezone 150 acres of farmland. This came weeks after… (datacentertracker.org)",datacentertracker.org,https://www.wbng.com/2026/03/12/oneonta-town-board-introduces-12-month-moratorium-ai-data-centers/,
ny-oneonta-2026,moratorium_nation,local,NY,36,"Oneonta (Otsego County) - proposed, pending (town)",municipality,moratorium,restriction,in_force,2026-05-15,,42.47222,-75.07444,source_dataset,36077,Otsego County,False,"365-day data-center moratorium, adopted 2026-05-15, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-town-of-salina-2026,moratorium_nation,local,NY,36,Salina (town),municipality,moratorium,restriction,in_force,2026-05-27,,43.10229,-76.17673,source_dataset,36067,Onondaga County,False,"365-day data-center moratorium, adopted 2026-05-27, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-town-of-southeast-2026,moratorium_nation,local,NY,36,Southeast (town),municipality,moratorium,restriction,in_force,2026-05-21,,41.4,-73.6,source_dataset,36079,Putnam County,False,"180-day data-center moratorium, adopted 2026-05-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ny-town-of-thurston-2026,moratorium_nation,local,NY,36,Thurston (town),municipality,moratorium,restriction,in_force,2026-05-20,,42.22285,-77.26414,source_dataset,36101,Steuben County,False,"730-day data-center moratorium, adopted 2026-05-20, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-brookhaven-ny-yaphank-moratorium-2026-05-29,datacentertracker,local,NY,36,"Town of Brookhaven (Yaphank — 18-month data center moratorium hearing set), NY",municipality,moratorium,restriction,pending,2026-05-29,,40.8368,-72.9151,source_dataset,36103,Suffolk County,False,"After backlash over a rumored AI data center in Yaphank, Supervisor Dan Panico proposed an 18-month moratorium and the Brookhaven Town Board voted unanimously on May 29, 2026 to schedule a July 16 public hearing. Panico said the town’s IDA… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-town-of-dryden-ny-2026-02-20,datacentertracker,local,NY,36,Town of Dryden,municipality,zoning_exclusion,restriction,enacted,2026-02-19,,42.4909,-76.2974,source_dataset,36109,Tompkins County,False,"Town of Dryden, NY adopted a preventative data center zoning restriction on February 19, 2026. The TeraWulf Cayuga project referenced in earlier coverage is in Lansing, not Dryden — Dryden's action was preventative, not tied to a specific… (datacentertracker.org)",datacentertracker.org,https://ithacavoice.org/2026/02/the-town-of-dryden-just-banned-data-centers-heres-why/,
ny-town-of-van-buren-2026,moratorium_nation,local,NY,36,Van Buren (town),municipality,moratorium,restriction,in_force,2026-06-03,,43.11388,-76.30193,source_dataset,36067,Onondaga County,False,"365-day data-center moratorium, adopted 2026-06-03, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
oh-alliance-2026,moratorium_nation,local,OH,39,Alliance (city),municipality,moratorium,restriction,in_force,2026-07-06,,40.91534,-81.10593,source_dataset,39151,Stark County,False,"548-day data-center moratorium, adopted 2026-07-06, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
oh-archbold-2026,moratorium_nation,local,OH,39,Archbold (village),municipality,moratorium,restriction,in_force,2026-04-06,,41.52113,-84.30655,source_dataset,39051,Fulton County,False,"Data-center moratorium, adopted 2026-04-06, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
